mes,ano,id_autor_parlametria,direitos-humanos,licenciamento-ambiental,migracao-e-refugio,pandemia,reforma-administrativa,reforma-tributaria,socioambiental,transparencia-e-integridade
10,2020,1178871,0,0,0,0,0,0,0,0
10,2020,1178873,0,0,0,1,0,0,0,0
10,2020,1178874,0,0,0,0,0,0,0,0
10,2020,1178876,0,0,0,1,0,0,0,0
10,2020,1178879,0,0,0,0,0,0,0,0
10,2020,1178881,0,0,0,0,0,0,0,0
10,2020,1178882,0,0,0,0,0,0,0,0
10,2020,1178884,0,0,0,0,0,0,0,0
10,2020,1178886,0,0,0,0,0,0,0,0
10,2020,1178887,0,0,0,0,0,0,0,0
10,2020,1178889,0,0,0,1,0,0,0,0
10,2020,1178895,0,0,0,0,0,0,0,0
10,2020,1178896,0,0,0,0,0,0,0,0
10,2020,1178901,0,0,0,0,0,0,0,0
10,2020,1178908,0,0,0,0,0,0,0,0
10,2020,1178909,0,0,0,0,0,0,0,0
10,2020,1178910,0,0,0,0,0,0,0,0
10,2020,1178912,0,0,0,0,0,0,0,0
10,2020,1178916,0,0,0,0,0,0,0,0
10,2020,1178920,0,0,0,0,0,0,0,0
10,2020,1178921,0,0,0,0,0,0,0,0
10,2020,1178922,0,0,0,1,0,0,1,0
10,2020,1178924,0,0,0,0,0,0,0,0
10,2020,1178925,0,0,0,1,0,0,1,0
10,2020,1178927,0,0,0,0,0,0,0,0
10,2020,1178929,0,0,0,0,0,0,0,0
10,2020,1178930,0,0,0,0,0,0,0,0
10,2020,1178931,0,0,0,0,0,0,0,0
10,2020,1178933,0,0,0,0,0,0,0,0
10,2020,1178934,0,0,0,0,0,0,0,0
10,2020,1178937,0,0,0,0,0,0,0,0
10,2020,1178939,0,0,0,0,0,0,0,0
10,2020,1178945,0,0,0,0,0,0,0,0
10,2020,1178946,0,0,0,0,0,0,0,0
10,2020,1178947,0,0,0,0,0,0,0,0
10,2020,1178948,0,0,0,0,0,0,0,0
10,2020,1178951,0,0,0,0,0,0,1,0
10,2020,1178952,0,0,0,0,0,0,0,0
10,2020,1178953,0,0,0,0,0,0,0,0
10,2020,1178954,0,0,0,0,0,0,0,0
10,2020,1178956,0,0,0,0,0,0,0,0
10,2020,1178959,0,0,0,0,0,0,0,0
10,2020,1178961,0,0,0,0,0,0,0,0
10,2020,1178962,0,0,0,0,0,0,0,0
10,2020,1178963,0,0,0,0,0,0,0,0
10,2020,1178964,0,0,0,0,0,0,0,0
10,2020,1178966,0,0,0,0,0,0,0,0
10,2020,1178969,0,0,0,0,0,0,0,0
10,2020,1178970,1,0,0,1,0,0,1,0
10,2020,1178972,0,0,0,0,0,0,0,0
10,2020,1178975,0,0,0,0,0,0,0,0
10,2020,1178977,0,0,0,0,0,0,0,0
10,2020,1178981,0,0,0,0,0,0,0,0
10,2020,1178984,0,0,0,0,0,0,0,0
10,2020,1178985,0,0,0,0,0,0,0,0
10,2020,1178986,0,0,0,2,0,0,3,0
10,2020,1178987,0,0,0,0,0,0,0,0
10,2020,1178989,0,0,0,0,0,0,0,0
10,2020,1178990,0,0,0,0,0,0,0,0
10,2020,1178992,0,0,0,0,0,0,0,0
10,2020,1178993,0,0,0,0,0,0,0,0
10,2020,1178994,0,0,0,0,0,0,0,0
10,2020,1178997,0,0,0,0,0,0,0,0
10,2020,1179001,0,0,0,0,0,0,0,0
10,2020,1179587,0,0,0,0,0,0,0,0
10,2020,1188097,0,0,0,1,0,0,0,0
10,2020,1191923,0,0,0,0,0,0,0,0
10,2020,1193726,0,0,0,0,0,0,0,0
10,2020,1194260,0,0,0,0,0,0,1,0
10,2020,1195866,0,0,0,0,0,0,0,0
10,2020,1196358,0,0,0,0,0,0,0,0
10,2020,1197438,0,0,0,0,0,0,0,0
10,2020,1198197,0,0,0,0,0,0,0,0
10,2020,1198783,0,0,0,0,0,0,0,0
10,2020,1204351,0,0,0,0,0,0,0,0
10,2020,1204352,0,0,0,2,0,0,1,0
10,2020,1204353,0,0,0,0,0,0,0,0
10,2020,1204354,0,0,0,0,0,0,0,0
10,2020,1204355,0,0,0,0,0,0,0,0
10,2020,1204356,0,0,0,0,0,0,0,0
10,2020,1204357,0,0,0,1,0,0,0,0
10,2020,1204358,0,0,0,0,0,0,0,0
10,2020,1204359,0,0,0,0,0,0,0,0
10,2020,1204360,0,0,0,0,0,0,0,0
10,2020,1204361,0,0,0,0,0,0,0,0
10,2020,1204362,0,0,0,0,0,0,0,0
10,2020,1204363,0,0,0,0,0,0,0,0
10,2020,1204364,0,0,0,0,0,0,0,0
10,2020,1204365,0,0,0,0,0,0,0,0
10,2020,1204366,0,0,0,0,0,0,0,0
10,2020,1204367,0,0,0,0,0,0,0,0
10,2020,1204368,0,0,0,0,0,0,0,0
10,2020,1204369,0,0,0,0,0,0,0,0
10,2020,1204370,0,0,0,2,0,0,1,0
10,2020,1204371,0,0,0,0,0,0,0,0
10,2020,1204372,0,0,0,0,0,0,0,0
10,2020,1204373,0,0,0,0,0,0,0,0
10,2020,1204374,0,0,0,0,0,0,0,0
10,2020,1204375,0,0,0,0,0,0,0,0
10,2020,1204376,0,0,0,0,0,0,1,0
10,2020,1204377,0,0,0,0,0,0,0,0
10,2020,1204378,0,0,0,0,0,0,0,0
10,2020,1204379,0,0,0,0,0,0,0,0
10,2020,1204380,0,0,0,0,0,0,0,0
10,2020,1204381,0,0,0,0,0,0,0,0
10,2020,1204382,0,0,0,0,0,0,0,0
10,2020,1204383,0,0,0,1,0,0,3,0
10,2020,1204384,0,0,0,0,0,0,0,0
10,2020,1204385,0,0,0,0,0,0,0,0
10,2020,1204386,0,0,0,0,0,0,0,0
10,2020,1204387,0,0,0,0,0,0,0,0
10,2020,1204388,0,0,0,0,0,0,0,0
10,2020,1204389,0,0,0,0,0,0,0,0
10,2020,1204390,0,0,0,0,0,0,0,0
10,2020,1204391,0,0,0,0,0,0,0,0
10,2020,1204392,0,0,0,0,0,0,0,0
10,2020,1204393,0,0,0,1,0,0,1,0
10,2020,1204394,0,0,0,0,0,0,0,0
10,2020,1204395,0,0,0,0,0,0,0,0
10,2020,1204396,0,0,0,0,0,0,0,0
10,2020,1204397,0,0,0,0,0,0,0,0
10,2020,1204398,0,0,0,0,0,0,0,0
10,2020,1204399,0,0,0,0,0,0,0,0
10,2020,1204400,0,0,0,0,0,0,0,0
10,2020,1204403,0,0,0,0,0,0,0,0
10,2020,1204404,0,0,0,0,0,0,0,0
10,2020,1204405,0,0,0,0,0,0,0,0
10,2020,1204406,0,0,0,0,0,0,0,0
10,2020,1204407,0,0,0,0,0,0,1,0
10,2020,1204408,0,0,0,0,0,0,0,0
10,2020,1204409,0,0,0,0,0,0,0,0
10,2020,1204410,0,0,0,0,0,0,0,0
10,2020,1204411,0,0,0,0,0,0,0,0
10,2020,1204412,0,0,0,0,0,0,0,0
10,2020,1204414,0,0,0,0,0,0,0,0
10,2020,1204415,0,0,0,0,0,0,0,0
10,2020,1204416,0,0,0,0,0,0,0,0
10,2020,1204418,0,0,0,0,0,0,0,0
10,2020,1204419,0,0,0,0,0,0,0,0
10,2020,1204420,0,0,0,0,0,0,0,0
10,2020,1204421,0,0,0,0,0,0,0,0
10,2020,1204422,0,0,0,0,0,0,0,0
10,2020,1204425,0,0,0,0,0,0,0,0
10,2020,1204426,0,0,0,2,0,0,2,0
10,2020,1204427,0,0,0,0,0,0,0,0
10,2020,1204428,0,0,0,0,0,0,0,0
10,2020,1204429,0,0,0,0,0,0,1,0
10,2020,1204430,0,0,0,0,0,0,0,0
10,2020,1204431,0,0,0,0,0,0,0,0
10,2020,1204432,0,0,0,0,0,0,0,0
10,2020,1204433,0,0,0,0,0,0,0,0
10,2020,1204434,0,0,0,0,0,0,0,0
10,2020,1204435,0,0,0,0,0,0,0,0
10,2020,1204436,0,0,0,0,0,0,0,0
10,2020,1204437,0,0,0,0,0,0,0,0
10,2020,1204439,0,0,0,0,0,0,0,0
10,2020,1204440,0,0,0,0,0,0,0,0
10,2020,1204441,0,0,0,0,0,0,1,0
10,2020,1204442,0,0,0,0,0,0,0,0
10,2020,1204444,0,0,0,0,0,0,0,0
10,2020,1204446,0,0,0,0,0,0,0,0
10,2020,1204447,0,0,0,0,0,0,0,0
10,2020,1204448,0,0,0,0,0,0,0,0
10,2020,1204449,0,0,0,0,0,0,0,0
10,2020,1204450,0,0,0,0,0,0,0,0
10,2020,1204451,0,0,0,0,0,0,0,0
10,2020,1204452,0,0,0,0,0,0,0,0
10,2020,1204453,0,0,0,1,0,0,0,0
10,2020,1204454,0,0,0,0,0,0,0,0
10,2020,1204455,0,0,0,0,0,0,0,0
10,2020,1204456,0,0,0,0,0,0,0,0
10,2020,1204457,0,0,0,0,0,0,0,0
10,2020,1204458,0,0,0,0,0,0,0,0
10,2020,1204459,0,0,0,0,0,0,0,0
10,2020,1204460,0,0,0,0,0,0,0,0
10,2020,1204461,0,0,0,0,0,0,0,0
10,2020,1204462,0,0,0,0,0,0,0,0
10,2020,1204463,0,0,0,0,0,0,0,0
10,2020,1204464,0,0,0,0,0,0,1,0
10,2020,1204465,0,0,0,0,0,0,0,0
10,2020,1204466,0,0,0,0,0,0,0,0
10,2020,1204467,0,0,0,2,0,0,1,0
10,2020,1204468,0,0,0,0,0,0,1,0
10,2020,1204469,0,0,0,0,0,0,0,0
10,2020,1204471,0,0,0,0,0,0,0,0
10,2020,1204472,0,0,0,0,0,0,0,0
10,2020,1204473,0,0,0,0,0,0,0,0
10,2020,1204474,0,0,0,0,0,0,0,0
10,2020,1204475,0,0,0,0,0,0,0,0
10,2020,1204476,0,0,0,0,0,0,0,0
10,2020,1204477,0,0,0,0,0,0,0,0
10,2020,1204478,0,0,0,0,0,0,0,0
10,2020,1204479,0,0,0,0,0,0,0,0
10,2020,1204480,0,0,0,1,0,0,2,0
10,2020,1204481,0,0,0,0,0,0,0,0
10,2020,1204482,0,0,0,0,0,0,0,0
10,2020,1204483,0,0,0,0,0,0,1,0
10,2020,1204484,0,0,0,0,0,0,0,0
10,2020,1204485,0,0,0,0,0,0,0,0
10,2020,1204486,0,0,0,0,0,0,0,0
10,2020,1204487,0,0,0,0,0,0,0,0
10,2020,1204488,0,1,0,0,0,0,13,0
10,2020,1204489,0,0,0,0,0,0,0,0
10,2020,1204490,0,0,0,0,0,0,0,0
10,2020,1204491,0,0,0,0,0,0,0,0
10,2020,1204492,0,0,0,1,0,0,0,0
10,2020,1204494,0,0,0,0,0,0,0,0
10,2020,1204495,0,0,0,1,0,0,0,0
10,2020,1204496,0,0,0,0,0,0,0,0
10,2020,1204497,0,0,0,0,0,0,0,0
10,2020,1204498,0,0,0,0,0,0,0,0
10,2020,1204499,0,0,0,0,0,0,0,0
10,2020,1204500,0,0,0,0,0,0,0,0
10,2020,1204501,0,0,0,2,0,0,1,0
10,2020,1204502,0,0,0,0,0,0,0,0
10,2020,1204503,0,0,0,5,0,0,0,0
10,2020,1204504,0,0,0,0,0,0,0,0
10,2020,1204505,0,0,0,0,0,0,0,0
10,2020,1204506,0,0,0,0,0,0,0,1
10,2020,1204507,0,0,0,1,0,0,0,0
10,2020,1204508,0,0,0,0,0,0,0,0
10,2020,1204509,0,0,0,0,0,0,1,0
10,2020,1204510,0,0,0,0,0,0,0,0
10,2020,1204511,0,0,0,0,0,0,0,0
10,2020,1204512,0,0,0,0,0,0,0,0
10,2020,1204513,0,0,0,0,0,0,0,0
10,2020,1204514,0,0,0,0,1,1,0,0
10,2020,1204515,0,0,0,0,0,0,0,0
10,2020,1204516,0,0,0,0,0,0,0,0
10,2020,1204517,0,0,0,0,0,0,0,0
10,2020,1204518,0,0,0,0,0,0,0,0
10,2020,1204519,0,0,0,0,0,0,0,0
10,2020,1204520,0,0,0,0,0,0,0,0
10,2020,1204521,0,0,0,0,0,0,0,0
10,2020,1204522,0,0,0,0,0,0,0,0
10,2020,1204523,0,0,0,0,0,0,0,0
10,2020,1204524,0,0,0,0,0,0,0,0
10,2020,1204525,0,0,0,0,0,0,0,0
10,2020,1204526,0,0,0,1,0,0,0,0
10,2020,1204527,1,0,1,0,0,0,0,0
10,2020,1204528,0,0,0,0,0,0,0,0
10,2020,1204529,0,0,0,0,0,0,0,0
10,2020,1204530,0,0,0,1,0,0,1,0
10,2020,1204531,0,0,0,0,0,0,0,0
10,2020,1204532,0,0,0,0,0,0,0,0
10,2020,1204533,0,0,0,0,0,0,0,0
10,2020,1204534,0,0,0,0,0,0,0,0
10,2020,1204535,0,0,0,0,0,0,2,0
10,2020,1204536,0,0,0,0,0,0,0,0
10,2020,1204537,0,0,0,0,0,0,1,0
10,2020,1204538,0,0,0,0,0,0,0,0
10,2020,1204539,0,0,0,0,0,0,0,0
10,2020,1204540,0,0,0,0,0,0,0,0
10,2020,1204541,0,0,0,0,0,0,0,0
10,2020,1204542,0,0,0,0,0,0,0,0
10,2020,1204543,0,0,0,0,0,0,0,0
10,2020,1204544,0,0,0,2,0,0,4,2
10,2020,1204545,0,0,0,0,0,0,0,0
10,2020,1204546,0,0,0,0,0,0,0,0
10,2020,1204547,0,0,0,0,0,0,0,0
10,2020,1204548,0,0,0,0,0,0,0,0
10,2020,1204549,0,0,0,0,0,0,0,0
10,2020,1204550,0,0,0,0,0,0,0,0
10,2020,1204551,0,0,0,0,0,0,0,0
10,2020,1204552,0,0,0,0,0,0,0,0
10,2020,1204553,0,0,0,0,0,0,0,0
10,2020,1204554,0,0,0,0,0,0,0,0
10,2020,1204555,0,0,0,1,0,0,0,0
10,2020,1204556,0,0,0,0,0,0,0,0
10,2020,1204557,0,0,0,0,0,0,0,0
10,2020,1204558,0,0,0,0,0,0,0,0
10,2020,1204559,0,0,0,0,0,0,0,0
10,2020,1204561,0,0,0,0,0,0,1,0
10,2020,1204562,0,0,0,0,0,0,0,0
10,2020,1204563,0,0,0,0,0,0,0,0
10,2020,1204564,0,0,0,0,0,0,0,0
10,2020,1204565,0,0,0,0,0,0,0,0
10,2020,1204566,0,0,0,0,0,0,0,0
10,2020,1204567,0,0,0,0,0,0,0,0
10,2020,1204569,0,0,0,0,0,0,0,0
10,2020,1204570,0,1,0,0,0,0,0,0
10,2020,1204571,0,0,0,0,0,0,0,0
10,2020,1204572,0,0,0,0,0,0,1,0
10,2020,1204573,0,0,0,0,0,0,0,0
10,2020,1204575,0,0,0,0,0,0,0,0
10,2020,1204576,0,0,0,0,0,0,0,0
10,2020,1205476,0,0,0,0,0,0,0,0
10,2020,1205535,0,0,0,0,0,0,0,0
10,2020,1205548,0,0,0,0,0,0,1,0
10,2020,1205550,0,0,0,0,0,0,0,0
10,2020,1205863,0,0,0,1,0,0,0,0
10,2020,1205865,0,0,0,0,0,0,0,0
10,2020,1206231,0,0,0,0,0,0,1,0
10,2020,1207176,0,0,0,0,0,0,0,0
10,2020,1207309,0,0,0,0,0,0,0,0
10,2020,1209189,0,0,0,0,0,0,0,0
10,2020,162881,0,0,0,0,0,0,0,0
10,2020,166179,0,0,0,0,0,0,0,0
10,2020,166828,0,0,0,0,0,0,0,0
10,2020,167138,0,0,0,0,0,0,0,0
10,2020,168720,0,0,0,0,0,0,0,0
10,2020,169871,0,0,0,1,0,0,0,0
10,2020,172442,0,0,0,0,0,0,2,0
10,2020,173433,0,0,0,0,0,0,0,0
10,2020,173460,0,0,0,0,0,0,0,0
10,2020,173466,0,0,0,0,0,0,0,0
10,2020,173482,0,0,0,1,0,0,0,0
10,2020,173486,0,0,0,0,0,0,0,0
10,2020,173531,0,0,0,0,0,0,1,0
10,2020,173586,0,0,0,0,0,0,1,0
10,2020,173588,0,0,0,0,0,0,0,0
10,2020,173604,0,0,0,1,0,0,0,0
10,2020,173696,0,0,0,0,0,0,0,0
10,2020,173701,0,0,0,2,0,0,0,0
10,2020,173764,0,0,0,0,0,0,0,0
10,2020,173788,0,0,0,0,0,0,0,0
10,2020,173801,0,0,0,0,0,0,0,0
10,2020,173940,0,0,0,0,0,0,0,0
10,2020,173943,0,0,0,0,0,0,0,0
10,2020,174043,0,0,0,0,0,0,0,0
10,2020,174044,0,0,0,0,0,0,0,0
10,2020,174052,0,0,0,0,0,0,0,0
10,2020,174057,0,0,0,0,0,0,0,0
10,2020,174060,0,0,0,0,0,0,0,0
10,2020,174075,0,0,0,0,0,0,0,0
10,2020,174079,0,0,0,0,0,0,0,0
10,2020,174090,0,0,0,0,0,0,0,0
10,2020,174156,0,0,0,1,0,0,0,0
10,2020,174158,1,0,0,0,0,0,0,0
10,2020,174159,0,0,0,1,0,0,0,0
10,2020,174160,0,0,0,1,0,0,2,0
10,2020,174161,0,0,0,0,0,0,1,0
10,2020,174165,0,0,0,0,0,0,0,0
10,2020,174200,0,0,0,0,0,0,0,0
10,2020,174253,0,0,0,0,0,0,0,0
10,2020,174262,0,0,0,0,0,0,0,0
10,2020,174270,0,0,0,0,0,0,0,0
10,2020,174273,0,0,0,0,0,0,0,0
10,2020,174283,0,0,0,1,0,0,0,0
10,2020,174299,0,0,0,0,0,0,0,0
10,2020,174305,0,0,0,0,0,0,0,0
10,2020,174317,0,0,0,0,0,0,0,0
10,2020,174319,0,0,0,0,0,0,0,0
10,2020,174356,0,0,0,0,0,0,0,0
10,2020,174366,0,0,0,0,0,0,0,0
10,2020,174371,0,0,0,1,0,0,0,0
10,2020,174376,0,0,0,2,0,0,0,0
10,2020,174398,0,0,0,1,0,0,0,0
10,2020,174400,0,0,0,1,0,0,0,0
10,2020,174419,0,0,0,0,0,0,1,0
10,2020,174439,0,0,0,0,0,0,0,0
10,2020,174459,0,0,0,0,0,0,0,0
10,2020,174467,0,0,0,0,0,0,0,0
10,2020,174471,0,0,0,0,0,0,0,0
10,2020,174478,0,0,0,0,0,0,0,0
10,2020,174537,0,0,0,0,0,0,0,0
10,2020,174554,0,0,0,0,0,0,0,0
10,2020,174571,0,0,0,0,0,0,0,0
10,2020,174574,0,0,0,0,0,0,0,0
10,2020,174585,0,0,0,0,0,0,0,0
10,2020,174646,0,0,0,1,0,0,0,0
10,2020,174655,0,0,0,0,0,0,0,0
10,2020,174693,0,0,0,0,0,0,0,0
10,2020,174749,0,0,0,0,0,0,0,0
10,2020,174784,0,0,0,0,0,0,2,0
10,2020,174848,0,0,0,0,0,0,0,0
10,2020,174856,0,0,0,0,0,0,0,0
10,2020,175431,0,0,0,0,0,0,0,0
10,2020,176874,0,0,0,1,0,0,2,0
10,2020,181055,0,0,0,0,0,0,0,0
10,2020,181297,0,0,0,0,0,1,0,0
10,2020,190201,0,0,0,0,0,0,0,0
10,2020,190842,0,2,0,0,0,0,3,0
10,2020,192102,0,0,0,0,0,0,0,0
10,2020,192346,0,0,0,0,0,0,0,0
10,2020,192699,0,0,0,0,0,0,0,0
10,2020,193083,0,0,0,0,0,0,0,0
10,2020,198057,0,0,0,0,0,0,0,0
10,2020,21023,0,0,0,0,0,0,0,0
10,2020,21173,0,0,0,0,0,0,0,0
10,2020,21186,0,0,0,0,0,0,0,0
10,2020,21249,0,0,0,0,0,0,0,0
10,2020,2151,0,0,0,0,0,0,0,0
10,2020,222,0,0,0,0,0,0,0,1
10,2020,22331,0,0,0,1,0,0,0,0
10,2020,2285,0,0,0,0,0,0,0,1
10,2020,23361,0,0,0,0,0,0,0,0
10,2020,23396,0,0,0,0,0,0,0,0
10,2020,2345,0,0,0,0,0,0,0,1
10,2020,235,0,0,0,0,0,0,0,0
10,2020,2374,0,0,0,0,0,0,0,0
10,2020,23777,0,0,0,0,0,0,0,0
10,2020,23806,0,0,0,0,0,0,0,0
10,2020,23830,0,0,0,0,0,0,0,0
10,2020,24525,0,0,0,0,0,0,0,0
10,2020,24531,0,0,0,0,0,0,0,1
10,2020,24545,0,0,0,0,0,0,0,0
10,2020,24560,0,0,0,0,0,0,0,0
10,2020,2470,0,0,0,0,0,0,0,0
10,2020,2475,0,0,0,0,0,0,0,1
10,2020,24770,0,0,0,0,0,0,0,1
10,2020,24981,0,0,0,1,0,0,0,1
10,2020,24994,0,0,0,0,0,0,0,0
10,2020,25008,0,0,0,0,0,0,0,0
10,2020,25012,0,0,0,0,0,0,0,1
10,2020,25236,0,0,0,0,0,0,0,1
10,2020,25322,0,0,0,0,0,0,0,1
10,2020,25350,0,0,0,0,0,0,0,0
10,2020,25352,0,0,0,0,0,0,0,0
10,2020,25376,0,0,0,0,0,0,1,1
10,2020,25385,0,0,0,0,0,0,0,0
10,2020,25411,0,0,0,0,0,0,0,0
10,2020,25422,0,0,0,0,0,0,0,0
10,2020,25502,0,0,0,0,0,0,0,1
10,2020,25523,0,0,0,0,0,0,0,0
10,2020,25525,0,0,0,0,0,0,0,0
10,2020,25527,0,0,0,0,0,0,0,0
10,2020,25529,0,0,0,0,0,0,0,0
10,2020,25531,0,0,0,0,0,0,0,0
10,2020,25533,0,0,0,0,0,0,0,1
10,2020,25535,0,0,0,0,0,0,0,0
10,2020,25537,0,0,0,0,0,0,0,1
10,2020,25540,0,0,0,0,0,0,0,0
10,2020,25557,0,0,0,0,0,0,0,0
10,2020,25561,0,0,0,0,0,0,0,0
10,2020,25585,0,0,0,0,0,0,0,0
10,2020,25627,0,0,0,0,0,0,0,0
10,2020,25666,0,0,0,0,0,0,0,1
10,2020,25718,0,0,0,0,0,0,0,0
10,2020,25732,0,0,0,0,0,0,0,0
10,2020,25748,0,0,0,0,0,0,0,0
10,2020,25783,0,0,0,0,0,0,0,0
10,2020,2581,0,0,0,0,0,0,0,0
10,2020,25894,0,0,0,0,0,0,0,0
10,2020,25895,0,0,0,0,0,0,0,1
10,2020,25899,0,0,0,0,0,0,0,0
10,2020,25905,0,0,0,0,0,0,0,1
10,2020,25924,0,0,0,0,0,0,0,1
10,2020,25926,0,0,0,0,0,0,0,1
10,2020,25929,0,0,0,0,0,0,0,0
10,2020,25942,0,0,0,0,0,0,0,1
10,2020,25953,0,0,0,0,0,0,2,1
10,2020,25959,0,0,0,0,0,0,0,1
10,2020,25967,0,0,0,0,0,0,0,0
10,2020,25971,0,0,0,0,0,0,0,0
10,2020,25973,0,0,0,0,0,0,0,0
10,2020,25976,0,0,0,0,0,0,0,1
10,2020,25979,0,0,0,0,0,0,1,1
10,2020,25982,0,0,0,0,0,0,0,1
10,2020,25985,0,0,0,0,0,0,0,0
10,2020,25988,0,0,0,0,0,0,1,0
10,2020,25990,0,0,0,0,0,0,0,0
10,2020,25998,0,0,0,0,0,0,0,0
10,2020,26027,0,0,0,0,0,0,0,0
10,2020,2677,0,0,0,0,0,0,0,0
10,2020,270,0,0,0,0,0,0,0,0
10,2020,2739,0,0,0,0,0,0,0,0
10,2020,2742,0,0,0,0,0,0,0,1
10,2020,2751,0,0,0,0,0,0,0,0
10,2020,2825,0,0,0,1,0,0,0,1
10,2020,290,0,0,0,0,0,0,0,0
10,2020,2945,0,0,0,0,0,0,0,1
10,2021,1107283,0,0,0,0,0,0,0,0
10,2021,1108338,0,0,0,0,0,0,0,0
10,2021,1109429,0,0,0,0,0,0,0,0
10,2021,1112437,0,0,0,0,0,0,0,0
10,2021,1116379,0,0,0,0,0,0,0,0
10,2021,1121948,0,0,0,0,0,0,0,0
10,2021,1122158,0,0,0,0,0,0,0,0
10,2021,1122195,0,0,0,0,0,0,0,0
10,2021,1122974,0,0,0,0,0,0,0,0
10,2021,1132504,0,0,0,0,0,0,0,0
10,2021,1133439,0,0,0,0,0,0,0,0
10,2021,1133810,0,0,0,0,0,0,0,0
10,2021,1133968,0,0,0,0,0,0,0,0
10,2021,1134812,0,0,0,0,0,0,0,0
10,2021,1136811,0,0,0,0,0,0,0,0
10,2021,1137070,0,0,0,0,0,0,0,0
10,2021,1139285,0,0,0,0,0,0,0,0
10,2021,1141335,0,0,0,0,0,0,0,0
10,2021,1141391,0,0,0,0,0,0,0,0
10,2021,1141398,0,0,0,0,0,0,0,0
10,2021,1141401,0,0,0,0,0,0,0,0
10,2021,1141405,0,0,0,0,0,0,0,0
10,2021,1141408,0,0,0,0,0,0,0,0
10,2021,1141411,0,0,0,0,0,0,0,0
10,2021,1141421,0,0,0,0,0,0,0,0
10,2021,1141422,0,0,0,0,0,0,0,0
10,2021,1141427,0,0,0,0,0,0,0,0
10,2021,1141428,0,0,0,0,0,0,0,0
10,2021,1141434,0,0,0,0,0,0,0,0
10,2021,1141439,0,0,0,0,0,0,0,0
10,2021,1141450,0,0,0,0,0,0,0,0
10,2021,1141458,0,0,0,0,0,0,0,0
10,2021,1141459,0,0,0,0,0,0,0,0
10,2021,1141464,0,0,0,0,0,0,0,0
10,2021,1141470,0,0,0,0,0,0,0,0
10,2021,1141488,0,0,0,0,0,0,0,0
10,2021,1141508,0,0,0,0,0,0,0,0
10,2021,1141513,0,0,0,0,0,0,0,0
10,2021,1141515,0,0,0,0,0,0,0,0
10,2021,1141516,0,0,0,0,0,0,0,0
10,2021,1141518,0,0,0,0,0,0,0,0
10,2021,1141523,0,0,0,0,0,0,0,0
10,2021,1141531,0,0,0,0,0,0,0,0
10,2021,1141552,0,0,0,0,0,0,0,0
10,2021,1141553,0,0,0,0,0,0,0,0
10,2021,1141555,0,0,0,0,0,0,0,0
10,2021,1143084,0,0,0,0,0,0,0,0
10,2021,1143632,0,0,0,0,0,0,0,0
10,2021,1146307,0,0,0,0,0,0,0,0
10,2021,1146788,0,0,0,0,0,0,0,0
10,2021,1150418,0,0,0,0,0,0,0,0
10,2021,1151208,0,0,0,0,0,0,0,0
10,2021,1152605,0,0,0,0,0,0,0,0
10,2021,1152610,0,0,0,0,0,0,0,0
10,2021,1154178,0,0,0,0,0,0,0,0
10,2021,1156190,0,0,0,0,0,0,0,0
10,2021,1157130,0,0,0,0,0,0,0,0
10,2021,1159237,0,0,0,0,0,0,0,0
10,2021,1160508,0,0,0,0,0,0,0,0
10,2021,1160510,0,0,0,0,0,0,0,0
10,2021,1160511,0,0,0,0,0,0,0,0
10,2021,1160512,0,0,0,0,0,0,0,0
10,2021,1160518,0,0,0,0,0,0,0,0
10,2021,1160527,0,0,0,0,0,0,0,0
10,2021,1160528,0,0,0,0,0,0,0,0
10,2021,1160531,0,0,0,0,0,0,0,0
10,2021,1160532,0,0,0,0,0,0,0,0
10,2021,1160534,0,0,0,0,0,0,0,0
10,2021,1160535,0,0,0,0,0,0,0,0
10,2021,1160538,0,0,0,0,0,0,0,0
10,2021,1160545,0,0,0,0,0,0,0,0
10,2021,1160552,0,0,0,0,0,0,0,0
10,2021,1160553,0,0,0,0,0,0,0,0
10,2021,1160556,0,0,0,0,0,0,0,0
10,2021,1160559,0,0,0,0,0,0,0,0
10,2021,1160568,0,0,0,0,0,0,0,0
10,2021,1160569,0,0,0,0,0,0,0,0
10,2021,1160570,0,0,0,0,0,0,0,0
10,2021,1160575,0,0,0,0,0,0,0,0
10,2021,1160587,0,0,0,0,0,0,0,0
10,2021,1160588,0,0,0,0,0,0,0,0
10,2021,1160592,0,0,0,0,0,0,0,0
10,2021,1160598,0,0,0,0,0,0,0,0
10,2021,1160599,0,0,0,0,0,0,0,0
10,2021,1160600,0,0,0,0,0,0,0,0
10,2021,1160601,0,0,0,0,0,0,0,0
10,2021,1160604,0,0,0,0,0,0,0,0
10,2021,1160610,0,0,0,0,0,0,0,0
10,2021,1160619,0,0,0,0,0,0,0,0
10,2021,1160632,0,0,0,0,0,0,0,0
10,2021,1160635,0,0,0,0,0,0,0,0
10,2021,1160639,0,0,0,0,0,0,0,0
10,2021,1160640,0,0,0,0,0,0,0,0
10,2021,1160641,0,0,0,0,0,0,0,0
10,2021,1160642,0,0,0,0,0,0,0,0
10,2021,1160645,0,0,0,0,0,0,0,0
10,2021,1160651,0,0,0,0,0,0,0,0
10,2021,1160653,0,0,0,0,0,0,0,0
10,2021,1160655,0,0,0,0,0,0,0,0
10,2021,1160665,0,0,0,0,0,0,0,0
10,2021,1160666,0,0,0,0,0,0,0,0
